codigo,dgenerica,despecifica,regimen,tipocalle,direccion,numero,codpostal,localidad,provincia,telefono,fax,latitud,longitud
"46029768","C. DOCEN. PÚB. DE FORMACIÓN BÁSICA DE PER. ADULTAS","MUNICIPAL DE CHESTE","Púb.","CL","PEDRALBA","21-23",46380,"CHESTE","València","962510300","962512007",3.94964752e+01,-6.83876991e-01
"46029801","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","CHISPA","Priv.","CL","SAN JUAN BOSCO","14",46019,"VALENCIA","València","963663457",,3.94918404e+01,-3.72520000e-01
"46029811","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","BABY DONALD","Priv.","CL","BARRIO DE LA LUZ","4",46014,"VALENCIA","València","963503074",,3.94680634e+01,-4.15286005e-01
"46029902","CENTRE PRIVAT D'EDUCACIÓ INFANTIL","EL SOLDADITO","Priv.","CL","APARISI Y GUIJARRO","7",46003,"VALENCIA","València","963921815",,3.94753685e+01,-3.71995986e-01
"46029914","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL EL CASTELL","Púb.","CL","HERMENEGILDO MONLEÓN","S/N",46692,"MONTESA","València","962299310","962299288",3.89490547e+01,-6.49770021e-01
"46029823","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","HAMELIN","Priv.","CL","ALGINET","6-B",46010,"VALENCIA","València","963122343",,3.94720039e+01,-3.58770013e-01
"12007073","COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA","ÁNGEL ESTEBAN","Púb.","CL","LA PAZ","S/N",12580,"BENICARLÓ","Castelló","964405610","964405611",4.04201927e+01,4.19775993e-01
"46029860","ESCUELA INFANTIL DE PRIMER CICLO","MUNICIPAL","Púb.","AV","JOSÉ ANTONIO","93",46178,"ALPUENTE","València","608755118",,3.98839073e+01,-1.01386404e+00
"03017709","ESCUELA INFANTIL DE PRIMER CICLO","MUNICIPAL","Púb.","AV","DE LA LIBERTAD. PARTIDA RURAL LA MURADA","S/N",3300,"ORIHUELA","Alacant",,,3.81729813e+01,-9.59791005e-01
"46029884","CENTRE PRIVAT D'EDUCACIÓ INFANTIL","LÁPICES II","Priv.","AV","GENERAL AVILÉS","54",46015,"VALENCIA","València","963479756",,3.94846268e+01,-3.99358988e-01
"46034491","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","MIS AMIGOS","Priv.","CL","MESTRE RACIONAL","4",46005,"VALENCIA","València","963745238",,3.94632645e+01,-3.63133997e-01
"46033279","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL QUATRE CARRERES","Púb.","CL","BOMBERO RAMÓN DUART","7",46013,"VALENCIA","València","960910028 ",,3.94533920e+01,-3.65702987e-01
"46033292","CENTRE PRIVAT D'EDUCACIÓ INFANTIL","TIC TAC FIICV","Priv.","CL","CHARLES ROBERT DARWIN (PARC TECNOLÒGIC)","2-B",46980,"PATERNA","València","960110460",,3.95494537e+01,-4.58871990e-01
"46033309","CENTRE PRIVAT D'EDUCACIÓ INFANTIL","NUNO NONO","Priv.","CL","ALZINES","4",46015,"VALENCIA","València","963463846",,3.94858017e+01,-3.97798002e-01
"46033310","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL BENICALAP","Púb.","CL","GENERAL LLORENS-POETA DELMONTE I HURTADO","S/N",46025,"VALENCIA","València","960914117",,3.94932442e+01,-3.86420012e-01
"03019111","CONSERVATORI ELEMENTAL DE MÚSICA","MUNICIPAL","Púb.","AV","MAS NOU (CASA DE LA CULTURA)","1",3710,"CALP","Alacant",,,3.86431389e+01,4.40229997e-02
"46033322","CENTRE PRIVAT D'EDUCACIÓ ESPECIAL","FUNDACIÓ MIRA'M","Priv.","CL","RUGAT","4-8",46023,"VALENCIA","València","963209070","963812118",3.94692650e+01,-3.52591991e-01
"46033334","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL MINI-POLI","Púb.","CL","SANTA CRUZ DE TENERIFE (CENTRAL P.LOCAL)","1",46018,"VALENCIA","València","960611169",,3.94676743e+01,-3.99906993e-01
"46026597","CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA","VICENT SANCHIS I SANZ","Priv.","AV","PAÍS VALENCIÀ","9",46970,"ALAQUÀS","València","961505000","961515250",3.94563370e+01,-4.59827006e-01
"46033346","ESCUELA PRIVADA DE MÚSICA","ESMAR","Priv.","CL","PESSET ALEIXANDRE","S/N",46367,"YÁTOVA","València","962504887",,3.93854065e+01,-8.05747986e-01
"03019147","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL EL RAVEL","Púb.","CL","PINTOR EL GRECO","S/N",3100,"MUTXAMEL","Alacant","965956960",,0.00000000e+00,0.00000000e+00
"46033437","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL GENERAL URRUTIA","Púb.","CL","CINEASTA RICARDO MUÑOZ SUAY","S/N",46013,"VALENCIA","València","960608026",,3.94531937e+01,-3.57248992e-01
"46033449","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL SANT PAU","Púb.","AV","PÍO BAROJA ESQ. JOSEP ALMINYANA I VALLÉS","S/N",46015,"VALENCIA","València","963492083","963467200",3.94852295e+01,-4.05443013e-01
"46033474","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","MI PEQUEÑO MUNDO","Priv.","CL","CARAVACA","18",46021,"VALENCIA","València","653854995 ",,3.94729080e+01,-3.54351997e-01
"46033486","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL","Púb.","CL","DIPUTACIÓN","23",46196,"CATADAU","València","962553022",,3.92751961e+01,-5.67710996e-01
"03019202","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","LOS OLIVOS","Priv.","CL","RÍO EBRO","1-B",3690,"SANT VICENT DEL RASPEIG","Alacant","965667772","965667772",3.83946686e+01,-5.09865999e-01
"46033565","CENTRE PRIVAT D'EDUCACIÓ INFANTIL","ITUITU","Priv.","CL","ALEJANDRO VI","6",46005,"VALENCIA","València","633674357",,3.94624214e+01,-3.64308000e-01
"46033577","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","LA LLAR D'INÉS","Priv.","CL","MUNICH 72","9",46900,"TORRENT","València","686982426",,3.94233665e+01,-4.67970014e-01
"46033589","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","BALOO II","Priv.","CL","MARIANO BENLLIURE","37",46980,"PATERNA","València","961373725","961373725",3.94974022e+01,-4.32296991e-01
"46033590","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL SAMBORI","Púb.","AV","CONSTITUCIÓ","14",46839,"GUADASSÉQUIES","València","962293005","962293295",3.89243889e+01,-4.88427997e-01
"46033619","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","MIMITOS","Priv.","CL","MAYOR","15",46113,"MONCADA","València","961391160",,3.95438728e+01,-3.93292010e-01
"46033218","ESCUELA INFANTIL DE PRIMER CICLO","MUNICIPAL MARÍA PLA","Púb.","CL","SAN MIGUEL","S/N",46164,"PEDRALBA","València",,,3.96061516e+01,-7.25924015e-01
"46033221","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","MARAVILLAS","Priv.","CL","POETA MAS Y ROS","3-5",46021,"VALENCIA","València","963287477",,3.94714508e+01,-3.51572990e-01
"46033243","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","EL MÓN DELS MENUTS","Priv.","CL","JOSÉ IRANZO","69",46870,"ONTINYENT","València","663241042",,3.88234291e+01,-5.98582983e-01
"46033267","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","BABOO","Priv.","CL","GODOFREDO ROS","15-B",46006,"VALENCIA","València","963347614",,3.94584351e+01,-3.61597002e-01
"46033358","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","MON MENUT","Priv.","CL","VIRGEN DEL PUIG","18",46900,"TORRENT","València","961563839",,3.94290161e+01,-4.76092011e-01
"03019123","CENTRE DOCENT PRIVAT ESTRANGER","THE LADY ELIZABETH SCHOOL","Priv.","UR","CUMBRE DEL SOL","S/N",3726,"POBLE NOU DE BENITATXELL (EL)","Alacant","671698764","960615134 ",3.87327957e+01,1.45192996e-01
"46033395","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL CENTRE HISTÒRIC","Púb.","PC","AUSIÀS MARCH","S/N",46702,"GANDIA","València","962871320",,3.89646797e+01,-1.77026004e-01
"46033401","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","EL PEIXET 2","Priv.","CL","SAN ANTONIO","144 ",46920,"MISLATA","València","619610085",,3.94781189e+01,-4.23869997e-01
"46033413","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","COLORINS","Priv.","AV","DIVINO MAESTRO","3",46120,"ALBORAYA","València","961855053",,3.94999504e+01,-3.52892995e-01
"03019135","C. DOCENT PRV. DE FORMACIÓ BÀSICA DE PER. ADULTES","CRUZ ROJA ESPAÑOLA","Priv.","GL","DE LA SOLIDARITAT","1",3005,"ALACANT","Alacant","965918641","965918229",3.83551826e+01,-5.15591025e-01
"46033498","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL L'ESCOLETA","Púb.","CL","COSTERA","16",46460,"SILLA","València","645719580",,3.93667984e+01,-4.16523993e-01
"46033528","ESCOLA PRIVADA DE MÚSICA","AULAMEDA","Priv.","CL","PINTOR PEIRÓ","2",46010,"VALENCIA","València","963251009",,3.94749031e+01,-3.64785999e-01
"46033531","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","GOMETS","Priv.","CL","CASTELLÓN DE RUGAT","3",46025,"VALENCIA","València","961934039",,3.94915657e+01,-3.89898986e-01
"46033541","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","LES RABOSETES","Priv.","CL","VICENTE LLADRÓ","14",46132,"ALMÀSSERA","València","962051616",,3.95125351e+01,-3.55612993e-01
"46033620","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","SONRISAS","Priv.","CL","CASTELLÓN","14",46980,"PATERNA","València","650952389",,3.95048180e+01,-4.47596014e-01
"46033668","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","L'EMBOLIC","Priv.","CL","MANUEL MELIA I FUSTER (LOCAL 2)","1",46025,"VALENCIA","València","963105568","963811502",3.94968071e+01,-3.93335015e-01
"12007796","CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA","LUCAS ROS CONSULTING","Priv.","CL","MAYOR","71",12520,"NULES","Castelló",,,3.98533554e+01,-1.55138999e-01
"46033747","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL LA TARONJA","Púb.","CL","MENÉNDEZ PELAYO-GREGORI MAYANS I SISCAR","S/N",46780,"OLIVA","València","962856280","961269933",3.89179573e+01,-1.13527000e-01
"46033759","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","PARQUE TECNOLÓGICO","Priv.","AV","BENJAMÍN FRANKLIN","24",46980,"PATERNA","València","961318536 ",,3.95508728e+01,-4.64859009e-01
"03019500","CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA","FEMPA","Priv.","CL","BENIJÓFAR (POL. IND. AGUA AMARGA)","4-6",3008,"ALACANT","Alacant","965150300 ",,3.83025627e+01,-5.32922029e-01
"46034065","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","LLAVORETES","Priv.","CL","CARAVACA","14",46021,"VALENCIA","València","960150746",,3.94730263e+01,-3.54804009e-01
"03019457","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL ELS XIQUETS","Púb.","CL","CANDALIX","21",3202,"ELX","Alacant","965455303",,3.82700958e+01,-6.94581985e-01
"12007701","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","MÓN DE FADES","Priv.","CL","CORTS VALENCIANES","32",12540,"VILA-REAL","Castelló",,,3.99447708e+01,-9.25680026e-02
"03019287","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","DUENDES","Priv.","CL","LA HUERTA","7",3690,"SANT VICENT DEL RASPEIG","Alacant","965049772",,3.83997955e+01,-5.19339979e-01
"46033841","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","L'ESCOLETA DEL CARME","Priv.","CL","PALMA","5",46003,"VALENCIA","València","651115285",,3.94786568e+01,-3.79054993e-01
"46033863","ESCUELA INFANTIL DE PRIMER CICLO","MUNICIPAL","Púb.","CL","SAN JUAN","19",46177,"TUÉJAR","València","961635034","961635151",3.97669411e+01,-1.04230404e+00
"46033875","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","ASTÉRIX","Priv.","CL","OBISPO MUÑOZ","32",46100,"BURJASSOT","València","963643525",,3.94645119e+01,-4.24443007e-01
"46032241","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL","Púb.","CL","PALANCIA","2-A",46529,"CANET D'EN BERENGUER","València",,,3.96781845e+01,-2.18353003e-01
"46032251","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL","Púb.","CL","MONTESA","S/N",46687,"ALBALAT DE LA RIBERA","València","610418933",,3.92002640e+01,-3.89997989e-01
"12007413","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","BAMBILANDIA","Priv.","CL","JAUME ROIG","52",12540,"VILA-REAL","Castelló","964538121","964529483",3.99407234e+01,-9.21609998e-02
"03018684","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","KIDS GARDEN","Priv.","CL","PADRE RECADERO DE LOS RÍOS","14",3005,"ALACANT","Alacant","965986214","965986214",3.83511086e+01,-4.98214990e-01
"46032263","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","LÁPICES I","Priv.","CL","VICENTE BRANCHAT","5",46018,"VALENCIA","València","963705101","963401114",3.94709129e+01,-3.96688014e-01
"46032287","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","MAMÁ PATO","Priv.","CL","NOU D'OCTUBRE","27",46200,"PAIPORTA","València","963973840",,3.94292374e+01,-4.20372009e-01
"46032305","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL AMAS DE CASA","Púb.","CL","RONDA L'ALMENA","1",46270,"VILLANUEVA DE CASTELLÓN","València","962450536",,3.90804558e+01,-5.17365992e-01
"46032317","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL","Púb.","CL","LA PAU","87",46550,"ALBUIXECH","València","961401515",,3.95442009e+01,-3.27326000e-01
"46032329","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL DEL RAVAL","Púb.","AV","RAFELCOFER","24",46700,"GANDIA","València","962878757",,3.89607582e+01,-1.84171006e-01
"46033929","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","ARCO IRIS","Priv.","AV","CORTES VALENCIANAS","70",46980,"PATERNA","València","961371566",,3.94990158e+01,-4.33946997e-01
"46034235","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL CRIST DE L'EMPAR","Púb.","CL","OSCAR DURICH","34",46840,"POBLA DEL DUC (LA)","València","962250000",,3.89036179e+01,-4.18971986e-01
"46034508","ESCOLA PRIVADA DE MÚSICA","MESTRE CHORNET","Priv.","CL","DEL RIU","7",46400,"CULLERA","València",,,3.91648216e+01,-2.55946994e-01
"46034511","ESCOLA PRIVADA DE MÚSICA","PASCUAL PÉREZ CHOVÍ","Priv.","PZ","DE LA MÚSICA","S/N",46230,"ALGINET","València","961753534",,3.92671890e+01,-4.69033003e-01
"46034521","ESCOLA PRIVADA DE MÚSICA","SAM DE BENIFAIÓ","Priv.","CL","JOSÉ MOROTE","3",46450,"BENIFAIÓ","València",,,0.00000000e+00,0.00000000e+00
"12007802","ESCOLA PRIVADA DE MÚSICA","DE NOTA EN NOTA","Priv.","CL","RONDA","20",12200,"ONDA","Castelló","964033884",,3.99638824e+01,-2.67726988e-01
"46034387","CENTRE AUTORITZAT D'ENSENYAMENTS ESPORTIUS","ESPLAI GAIA","Priv.","CR","LLÍRIA-OLOCAU, KM. 1,5",,46160,"LLÍRIA","València","962780071","962782561",3.96422997e+01,-5.83778977e-01
"46034144","CENTRE AUTORITZAT D'ENSENYAMENTS ESPORTIUS","CENETED","Priv.","CL","MÚSICO JARQUE CUALLADÓ","9",46009,"VALENCIA","València","675552015",,3.94887505e+01,-3.83821011e-01
"46034211","CENTRE PRIVAT D'EDUCACIÓ SECUNDÀRIA","COMPLEJO PREUNIVERSITARIO MAS CAMARENA","Priv.","CL","BENJAMÍN FRANKLIN (PARQUE TECNOLÓGICO)","18",46980,"PATERNA","València","961686074",,3.95486107e+01,-4.62307990e-01
"46033671","ESCOLA PRIVADA DE MÚSICA","TÍO PEPET, EL MÚSIC","Priv.","CL","REBALSADORS","3",46118,"SERRA","València","620034227",,3.96829338e+01,-4.31439012e-01
"03019263","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","LA PAPALLONA","Priv.","AV","DEL CEMENTERIO VIEJO","8",3660,"NOVELDA","Alacant","677532389",,3.83875427e+01,-7.62642980e-01
"03018696","ESCUELA INFANTIL DE PRIMER CICLO","MUNICIPAL LOS PEQUES","Púb.","CL","ESCUELAS-C/ RONDA DE LAS PARCELAS","S/N",3349,"SAN ISIDRO","Alacant","965489119",,3.81722679e+01,-8.38919997e-01
"46032330","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","EL AZAHAR","Priv.","CL","PERDIU","77",46184,"SAN ANTONIO DE BENAGÉBER","València","961350406",,3.95517082e+01,-4.96567994e-01
"46032342","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","GLOBITOS 2","Priv.","CL","ALQUERÍA DE BENIMASSOT","6",46017,"VALENCIA","València","961330886","961330886 ",3.94405670e+01,-3.87526006e-01
"46033772","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL PORTA SUD","Púb.","CL","PROFESORA ANA ROJO","6",46910,"ALFAFAR","València","963758227","961269933",3.94170151e+01,-3.83587986e-01
"46034193","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","ETAPAS","Priv.","CL","DAMA DE ELCHE","22",46023,"VALENCIA","València","963361470",,3.94612045e+01,-3.43674988e-01
"46034582","ESCOLA PRIVADA DE MÚSICA","OLGA MARTÍ","Priv.","CL","TORRETA DE MIRAMAR","14",46020,"VALENCIA","València","686816525",,3.94886093e+01,-3.63270015e-01
"46032378","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL","Púb.","CL","ISABEL LA CATÓLICA","42",46100,"BURJASSOT","València","963641403","963641403",3.95127335e+01,-4.13672000e-01
"03018726","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","PEQUES","Priv.","AV","CATEDRÁTICO SALA PÉREZ","37",3550,"SANT JOAN D'ALACANT","Alacant","965656791","965656791",3.83955154e+01,-4.26317990e-01
"46032381","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL","Púb.","AV","DEL LLAURADOR","23",46240,"CARLET","València","962531104","961269933",3.92202072e+01,-5.20479977e-01
"46032391","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","ARCO IRIS","Priv.","CL","COOPERATIVA","22",46470,"ALBAL","València","961268592","961268592",3.93969460e+01,-4.18929011e-01
"46032408","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","BURBUJAS","Priv.","CL","ARES DEL MAESTRAT, 5 (ESCALERA 4-BAJO 1)",,46980,"PATERNA","València","600542320",,3.95185928e+01,-4.30586010e-01
"46032354","ESCUELA INFANTIL DE PRIMER CICLO","MUNICIPAL TITAGUARDE","Púb.","AV","ROJAS CLEMENTE","2",46178,"TITAGUAS","València","961634001","961634093",3.98637695e+01,-1.08319402e+00
"46032445","COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA","NÚMERO 3","Púb.","CL","MAESTRO NACIONAL RAMÓN CODOÑER","1",46380,"CHESTE","València","962511575","962511787",3.94942627e+01,-6.89316988e-01
"46032457","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","MICKEY","Priv.","CL","MAYOR","49",46450,"BENIFAIÓ","València","961794110",,3.92858086e+01,-4.24915999e-01
"03019524","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL MESTRA VICENTA ESTELA","Púb.","CL","LES ESCOLES","1",3709,"DÉNIA XARA (LA)","Alacant","965076127",,3.88274689e+01,6.22790009e-02
"46034478",".","BERKLEE-VALENCIA","Priv.","AV","AUTOPISTA DEL SALER","1",46013,"VALENCIA","València","963332802",,3.94585266e+01,-3.57019991e-01
"46032469","CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA","NÀUTICA I SUBAQUÀTICA","Priv.","CL","PEPE ALBA","3",46022,"VALENCIA","València","963305935","963305935",3.94680710e+01,-3.48558009e-01
"03018741","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","EL SOLET","Priv.","CL","RASPEIG","55",3690,"SANT VICENT DEL RASPEIG","Alacant","966356625",,3.84000168e+01,-5.19598007e-01
"46032500","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","L'ALQUERIA","Priv.","CM","DEL POUET","S/N",46015,"VALENCIA","València","963637412",,3.94795036e+01,-4.00281996e-01
"46032512","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL EL PARC","Púb.","CL","BOBALAR (VIAL 7 DEL SECTOR IV)","S/N",46138,"RAFELBUNYOL","València","620117927","961410667",3.95897331e+01,-3.39803994e-01
"12007474","C. DOCENT PRV. DE FORMACIÓ BÀSICA DE PER. ADULTES","AUDIOGIL ADULTOS","Priv.","CL","SAN BLAS","100",12002,"CASTELLÓ DE LA PLANA","Castelló","964342290",,3.99854393e+01,-4.41710018e-02
"46032536","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","PEKEÑOS MAGOS","Priv.","AV","DR. PESET ALEIXANDRE","58",46025,"VALENCIA","València","961933159",,3.94910698e+01,-3.79467994e-01
"46032548","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","ELS CIGRONETS","Priv.","AV","PAÍS VALENCIÀ","143",46900,"TORRENT","València","637974087",,3.94291687e+01,-4.76783991e-01
"12007486","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","BARRUFETS","Priv.","AV","MONTENDRE","28",12200,"ONDA","Castelló","673562158",,3.99654617e+01,-2.62535006e-01
"12007498","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","FABULINUS","Priv.","CL","VICENTE BLASCO IBÁÑEZ","23",12003,"CASTELLÓ DE LA PLANA","Castelló","964224465",,3.99911766e+01,-2.49279998e-02
"46032421","ESCUELA INFANTIL DE PRIMER CICLO","MUNICIPAL ","Púb.","PZ","ESPAÑA","4",46369,"ALBORACHE","València","962516002",,3.93930168e+01,-7.74245977e-01
"46032482","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL","Púb.","CL","BLASCO IBÁÑEZ","3",46717,"FONT D'EN CARRÒS (LA)","València","962834089","961269933",3.89187546e+01,-1.72386006e-01
"46032494","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","LA AURORA 3","Priv.","CL","ERUDITO ORELLANA","8 ",46008,"VALENCIA","València","963217700",,3.94713440e+01,-3.86588991e-01
"46032551","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL LA TRILLADORA","Púb.","CL","ESCULTOR AGUSTÍN VIÑES","S/N",46389,"TURÍS","València","962526294",,3.93921013e+01,-7.10610986e-01
"46032573","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","EL ESCONDITE INGLÉS","Priv.","AV","DOCTOR WAKSMAN","50-52",46013,"VALENCIA","València","661054603",,3.94552231e+01,-3.68975013e-01
"46032585","CENTRE DOCENT PRIVAT ESTRANGER","BRITISH COLLEGE LA CAÑADA","Priv.","CL","299","25",46182,"PATERNA CAÑADA (LA)","València","961324040","961321963",3.95339775e+01,-4.75277007e-01
"46032603","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","CUQUETS","Priv.","CL","DE BENIFARAIG","1",46113,"MONCADA","València","615635546",,3.95414162e+01,-4.00312006e-01
"46032615","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","EL SOLET ALMUSSAFES","Priv.","CL","MAESTRO MEDINA","12",46440,"ALMUSSAFES","València","962030181",,3.92914581e+01,-4.16027009e-01
"12007553","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL PEÜCS","Púb.","CL","JOSÉ MARÍA MULET ORTÍZ","S/N",12006,"CASTELLÓ DE LA PLANA","Castelló","964731213","964731213",3.99938927e+01,-6.04300015e-02
"03018829","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","PECES DE COLORES","Priv.","CL","CALIOPE","4",3581,"ALFÀS DEL PI (L')","Alacant","966866252","966868979",3.85729561e+01,-7.94090033e-02
"46032652","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL EL PRIMER PAS","Púb.","CL","VALÈNCIA","7",46640,"MOIXENT","València","962295010",,3.88721161e+01,-7.56848991e-01
"12007565","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL ","Púb.","CL","GUILLEM SOROLLA","1",12170,"SANT MATEU","Castelló","964416171",,4.04673042e+01,1.77738994e-01
"46032664","ESCOLA INFANTIL DE PRIMER CICLE","MUNICIPAL ALBERIC 2","Púb.","CL","RIBERA BAIXA","34",46260,"ALBERIC","València","962440066",,3.91159096e+01,-5.27794003e-01
"46032676","C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES","MUNICIPAL PATACONA","Púb.","AV","VICENTE BLASCO IBÁÑEZ NOVELISTA","S/N",46120,"ALBORAYA","València","961869350",,3.94853134e+01,-3.27912986e-01
"46032688","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","BABÚ","Priv.","CL","BOTÀNIC CAVANILLES","42",46120,"ALBORAYA","València","961105006",,3.94974976e+01,-3.47885013e-01
"12007589","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","PICAROL","Priv.","CL","JUAN BAUTISTA FOLIÁ PRADES","11",12006,"CASTELLÓ DE LA PLANA","Castelló","964062472",,3.99891548e+01,-6.52740002e-02
"46032780","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","XICOTETS","Priv.","CL","CIRILO AMORÓS","27",46004,"VALENCIA","València","963943461","963943461",3.94670715e+01,-3.72236013e-01
"46032792","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE","PEQUE NATURA","Priv.","CL","SOLLANA (BULEVAR DEL XÚQUER)","3",46400,"CULLERA","València","961732889",,3.91582108e+01,-2.55073011e-01
