codigo,dgenerica,despecifica,dabreviada,regimen,tipocalle,direccion,numero,codpostal,localidad,provincia,telefono,fax,latitud,longitud
46029690,C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES,MUNICIPAL DE LA POBLA DE VALLBONA,CENTRE FPA MUNICIPAL DE LA POBLA DE VALLBONA,Púb.,CL,SENYERA,31,46185,POBLA DE VALLBONA (LA),València,962763216,,"39,5913","-0,553193"
03017631,ESCUELA INFANTIL DE PRIMER CICLO,MUNICIPAL,EI 1er CICLO MUNICIPAL,Púb.,PG,"INDUST. DE PONIENTE,MANZANA A-1,PARCELA",A-2,3158,CATRAL,Alacant,678517885,965723018,"38,1653","-0,804346"
46029707,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL EL XÚQUER,EI 1er CICLE MUNICIPAL EL XÚQUER,Púb.,CL,FRANC,S/N,46295,SUMACÀRCER,València,962595280,962595531,"39,09933","-0,630308"
46029720,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,SAINT THOMAS,CENTRE PRIV. ED. INF. 1er CICLE SAINT THOMAS,Priv.,CL,SAGUNTO,118-D,46009,VALENCIA,València,963267497,961337833,"39,48711","-0,375016"
12007073,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,ÁNGEL ESTEBAN,CEIP ÁNGEL ESTEBAN,Púb.,CL,LA PAZ,S/N,12580,BENICARLÓ,Castelló,964405610,964405611,"40,42019","0,419776"
46029860,ESCUELA INFANTIL DE PRIMER CICLO,MUNICIPAL,EI 1er CICLO MUNICIPAL,Púb.,AV,JOSÉ ANTONIO,93,46178,ALPUENTE,València,608755118,,"39,88391","-1,013864"
03017709,ESCUELA INFANTIL DE PRIMER CICLO,MUNICIPAL,EI 1er CICLO MUNICIPAL,Púb.,AV,DE LA LIBERTAD. PARTIDA RURAL LA MURADA,S/N,3300,ORIHUELA,Alacant,965307106,,"38,17081","-0,959443"
46029884,CENTRE PRIVAT D'EDUCACIÓ INFANTIL,LÁPICES II,CENTRE PRIV. ED. INFANTIL LÁPICES II,Priv.,AV,GENERAL AVILÉS,54,46015,VALENCIA,València,963479756,,"39,48463","-0,399359"
46029744,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,EL VALLE 1,CENTRE PRIV. ED. INF. 1er CICLE EL VALLE 1,Priv.,CL,GRABADOR ENGUÍDANOS,60,46015,VALENCIA,València,963499581,,"39,47986","-0,396921"
46029756,C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES,MUNICIPAL PAZ MÍNGUEZ,CENTRE FPA MUNICIPAL PAZ MÍNGUEZ,Púb.,CL,LA SÈQUIA,16,46270,VILLANUEVA DE CASTELLÓN,València,962452995,962452995,"39,07748","-0,513976"
03017667,C. DOCENT PÚB. DE FORMACIÓ BÀSICA DE PER. ADULTES,MUNICIPAL,CENTRE FPA MUNICIPAL,Púb.,CL,NOU,36,3530,NUCIA (LA),Alacant,965870700,,"38,61761","-0,124637"
46029768,C. DOCEN. PÚB. DE FORMACIÓN BÁSICA DE PER. ADULTAS,MUNICIPAL DE CHESTE,CENTRO FPA MUNICIPAL DE CHESTE,Púb.,CL,PEDRALBA,21-23,46380,CHESTE,València,962510300,962512007,"39,49648","-0,683877"
46029801,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,CHISPA,CENTRE PRIV. ED. INF. 1er CICLE CHISPA,Priv.,CL,SAN JUAN BOSCO,14,46019,VALENCIA,València,963663457,,"39,49184","-0,37252"
46029811,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,BABY DONALD,CENTRE PRIV. ED. INF. 1er CICLE BABY DONALD,Priv.,CL,BARRIO DE LA LUZ,4,46014,VALENCIA,València,963503074,,"39,46806","-0,415286"
46029823,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,HAMELIN,CENTRE PRIV. ED. INF. 1er CICLE HAMELIN,Priv.,CL,ALGINET,6-B,46010,VALENCIA,València,963122343,,"39,472","-0,35877"
46029902,CENTRE PRIVAT D'EDUCACIÓ INFANTIL,EL SOLDADITO,CENTRE PRIV. ED. INFANTIL EL SOLDADITO,Priv.,CL,APARISI Y GUIJARRO,7,46003,VALENCIA,València,963921815,,"39,47537","-0,371996"
46029914,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL EL CASTELL,EI 1er CICLE MUNICIPAL EL CASTELL,Púb.,CL,HERMENEGILDO MONLEÓN,S/N,46692,MONTESA,València,962299310,962299288,"38,94936","-0,649726"
46033218,ESCUELA INFANTIL DE PRIMER CICLO,MUNICIPAL MARÍA PLA,EI 1er CICLO MUNICIPAL MARÍA PLA,Púb.,CL,SAN MIGUEL,S/N,46164,PEDRALBA,València,689845490,,"39,6072","-0,725708"
46033221,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,MARAVILLAS,CENTRE PRIV. ED. INF. 1er CICLE MARAVILLAS,Priv.,CL,POETA MAS Y ROS,3-5,46021,VALENCIA,València,960014551,,"39,47145","-0,351573"
46033243,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,EL MÓN DELS MENUTS,CENTRE PRIV. ED. INF. 1er CICLE EL MÓN DELS MENUTS,Priv.,CL,JOSÉ IRANZO,69,46870,ONTINYENT,València,663241042,,"38,82343","-0,598583"
46026597,CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA,VICENT SANCHIS I SANZ,CENTRE ENS. PROFESSIONALS DE MÚSICA VICENT SANCHIS I SANZ,Priv.,AV,PAÍS VALENCIÀ,9,46970,ALAQUÀS,València,961505000,961515250,"39,45634","-0,459827"
46033346,ESCUELA PRIVADA DE MÚSICA,ESMAR,ESCUELA PRIVADA DE MÚSICA ESMAR,Priv.,CL,PESSET ALEIXANDRE,S/N,46367,YÁTOVA,València,962504887,,"39,38541","-0,805748"
46033358,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,MON MENUT,CENTRE PRIV. ED. INF. 1er CICLE MON MENUT,Priv.,CL,VIRGEN DEL PUIG,18,46900,TORRENT,València,961563839,,"39,42902","-0,476092"
03019123,CENTRE DOCENT PRIVAT ESTRANGER,THE LADY ELIZABETH SCHOOL,CENTRE ESTRANGER THE LADY ELIZABETH SCHOOL,Priv.,UR,CUMBRE DEL SOL,S/N,3726,POBLE NOU DE BENITATXELL (EL),Alacant,671698764,960615134 ,"38,72882","0,161086"
46033383,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL CIUTAT JARDÍ,EI 1er CICLE MUNICIPAL CIUTAT JARDÍ,Púb.,CL,DE LES ALBADES,13,46900,TORRENT,València,961552525,,"39,44129","-0,468096"
46033395,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL CENTRE HISTÒRIC,EI 1er CICLE MUNICIPAL CENTRE HISTÒRIC,Púb.,PC,AUSIÀS MARCH,S/N,46702,GANDIA,València,962871320,,"38,96468","-0,177026"
46033401,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,EL PEIXET 2,CENTRE PRIV. ED. INF. 1er CICLE EL PEIXET 2,Priv.,CL,SAN ANTONIO,144 ,46920,MISLATA,València,619610085,,"39,47812","-0,42387"
46033413,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,COLORINS,CENTRE PRIV. ED. INF. 1er CICLE COLORINS,Priv.,AV,DIVINO MAESTRO,3,46120,ALBORAYA,València,961855053,,"39,49995","-0,352893"
46034491,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,MIS AMIGOS,CENTRE PRIV. ED. INF. 1er CICLE MIS AMIGOS,Priv.,CL,MESTRE RACIONAL,4,46005,VALENCIA,València,963332938,,"39,46326","-0,363134"
46033267,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,BABOO,CENTRE PRIV. ED. INF. 1er CICLE BABOO,Priv.,CL,GODOFREDO ROS,15,46006,VALENCIA,València,963347614,,"39,45844","-0,361597"
46033279,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL QUATRE CARRERES,EI 1er CICLE MUNICIPAL QUATRE CARRERES,Púb.,CL,BOMBERO RAMÓN DUART,7,46013,VALENCIA,València,960910028 ,,"39,45339","-0,365703"
46033292,CENTRE PRIVAT D'EDUCACIÓ INFANTIL,TIC TAC FIICV,CENTRE PRIV. ED. INFANTIL TIC TAC FIICV,Priv.,CL,CHARLES ROBERT DARWIN (PARC TECNOLÒGIC),2-B,46980,PATERNA,València,960110460,,"39,54945","-0,458872"
46033309,CENTRE PRIVAT D'EDUCACIÓ INFANTIL,NUNO NONO,CENTRE PRIV. ED. INFANTIL NUNO NONO,Priv.,CL,ALZINES,4,46015,VALENCIA,València,963463846,,"39,4858","-0,397798"
46033310,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL BENICALAP,EI 1er CICLE MUNICIPAL BENICALAP,Púb.,CL,GENERAL LLORENS-POETA DELMONTE I HURTADO,S/N,46025,VALENCIA,València,960914117,,"39,49324","-0,38642"
03019111,CONSERVATORI ELEMENTAL DE MÚSICA,MUNICIPAL,CONSERVATORI ELEMENTAL DE MÚSICA MUNICIPAL,Púb.,AV,MAS NOU (CASA DE LA CULTURA),1,3710,CALP,Alacant, 965839905,,"38,64314","0,044023"
46033322,CENTRE PRIVAT D'EDUCACIÓ ESPECIAL,FUNDACIÓ MIRA'M,CEE PRIV. FUNDACIÓ MIRA'M,Priv.,CL,RUGAT,4-8,46023,VALENCIA,València,963209070,963812118,"39,46926","-0,352592"
46033334,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL MINI-POLI,EI 1er CICLE MUNICIPAL MINI-POLI,Púb.,CL,SANTA CRUZ DE TENERIFE (CENTRAL P.LOCAL),1,46018,VALENCIA,València,960611169,,"39,46767","-0,399907"
12007668,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,LA JIRAFA II,CENTRE PRIV. ED. INF. 1er CICLE LA JIRAFA II,Priv.,PZ,CERÀMIQUES DIAGO,BAIX ,12006,CASTELLÓ DE LA PLANA,Castelló,964245372,,"39,97909","-0,046462"
03019135,C. DOCENT PRV. DE FORMACIÓ BÀSICA DE PER. ADULTES,CRUZ ROJA ESPAÑOLA,CENTRE DOCENT PRIVAT FPA CRUZ ROJA ESPAÑOLA,Priv.,GL,DE LA SOLIDARIDAD,1,3005,ALACANT,Alacant,965918641,965918229,"38,35456","-0,507629"
03019147,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL EL RAVEL,EI 1er CICLE MUNICIPAL EL RAVEL,Púb.,CL,PINTOR EL GRECO,S/N,3100,MUTXAMEL,Alacant,965230073,961269933,"38,40871","-0,460237"
46033437,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL GENERAL URRUTIA,EI 1er CICLE MUNICIPAL GENERAL URRUTIA,Púb.,CL,CINEASTA RICARDO MUÑOZ SUAY,S/N,46013,VALENCIA,València,960608026,,"39,45319","-0,357249"
46033449,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL SANT PAU,EI 1er CICLE MUNICIPAL SANT PAU,Púb.,AV,PÍO BAROJA ESQ. JOSEP ALMINYANA I VALLÉS,S/N,46015,VALENCIA,València,963492083,963467200,"39,48523","-0,405443"
03019871,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,IG FORMACIÓN,CENTRE PRIVAT FP IG FORMACIÓN,Priv.,CL,ENRIQUETA ORTEGA,17,3005,ALACANT,Alacant,965120039,965132656,"38,34659","-0,49559"
03019202,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,LOS OLIVOS,CENTRE PRIV. ED. INF. 1er CICLE LOS OLIVOS,Priv.,CL,RÍO EBRO,1-B,3690,SANT VICENT DEL RASPEIG,Alacant,965667772,,"38,39467","-0,509866"
03019214,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,TALLER DE OFICIOS FERSOL,CENTRE PRIVAT FP TALLER DE OFICIOS FERSOL,Priv.,PG,"IND.FONDONET-VIAL 2,NAU 1- C/ SERRETA",9,3660,NOVELDA,Alacant,965604623,,"38,38686","-0,746569"
46033565,CENTRE PRIVAT D'EDUCACIÓ INFANTIL,ITUITU,CENTRE PRIV. ED. INFANTIL ITUITU,Priv.,CL,ALEJANDRO VI,6,46005,VALENCIA,València,633674357,,"39,46242","-0,364308"
46033577,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,LA LLAR D'INÉS,CENTRE PRIV. ED. INF. 1er CICLE LA LLAR D'INÉS,Priv.,CL,MUNICH 72,9,46900,TORRENT,València,686982426,,"39,42337","-0,46797"
46033917,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,L'OVELLETA MOLLETA,CENTRE PRIV. ED. INF. 1er CICLE L'OVELLETA MOLLETA,Priv.,CL,TRINQUET,4,46290,ALCÀSSER,València,961433469,,"39,36592","-0,44204"
46033929,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,ARCO IRIS,CENTRE PRIV. ED. INF. 1er CICLE ARCO IRIS,Priv.,AV,CORTES VALENCIANAS,70,46980,PATERNA,València,961371566,,"39,49902","-0,433947"
46034235,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL CRIST DE L'EMPAR,EI 1er CICLE MUNICIPAL CRIST DE L'EMPAR,Púb.,CL,OSCAR DURICH,34,46840,POBLA DEL DUC (LA),València,962250000,,"38,90362","-0,418972"
46035185,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,BIG PLANET,CENTRE PRIV. ED. INF. 1er CICLE BIG PLANET,Priv.,CL,ISLA MENORCA,2,46520,SAGUNT PUERTO SAGUNTO (EL),València,960079803,,"39,66557","-0,21305"
46035264,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,EL CASTELL,CENTRE PRIV. ED. INF. 1er CICLE EL CASTELL,Priv.,CL,RAMÓN Y CAJAL,36,46117,BÉTERA,València,679625569,,"39,58786","-0,457583"
03019986,ESCUELA PRIVADA DE MÚSICA,IRMGARD BECK,ESCUELA PRIVADA DE MÚSICA IRMGARD BECK,Priv.,CL,MIGUEL GARCÍA GALANT,5,3193,SAN MIGUEL DE SALINAS,Alacant,966926710,966926711,"37,97981","-0,791713"
46033474,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,MI PEQUEÑO MUNDO,CENTRE PRIV. ED. INF. 1er CICLE MI PEQUEÑO MUNDO,Priv.,CL,CARAVACA,18,46021,VALENCIA,València,653854995 ,,"39,47291","-0,354352"
46033486,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL,EI 1er CICLE MUNICIPAL,Púb.,CL,DIPUTACIÓN,23,46196,CATADAU,València,962553022,,"39,2752","-0,567711"
46033498,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL L'ESCOLETA,EI 1er CICLE MUNICIPAL L'ESCOLETA,Púb.,CL,COSTERA,16,46460,SILLA,València,645719580,,"39,3668","-0,416524"
46033528,ESCOLA PRIVADA DE MÚSICA,AULAMEDA,ESCOLA PRIVADA DE MÚSICA AULAMEDA,Priv.,CL,PINTOR PEIRÓ,2,46010,VALENCIA,València,963251009,,"39,4749","-0,364786"
46033531,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,GOMETS,CENTRE PRIV. ED. INF. 1er CICLE GOMETS,Priv.,CL,CASTELLÓN DE RUGAT,3,46025,VALENCIA,València,961934039,,"39,49157","-0,389899"
46033541,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,LES RABOSETES,CENTRE PRIV. ED. INF. 1er CICLE LES RABOSETES,Priv.,CL,VICENTE LLADRÓ,14,46132,ALMÀSSERA,València,962051616,,"39,51254","-0,355613"
46033589,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,BALOO II,CENTRE PRIV. ED. INF. 1er CICLE BALOO II,Priv.,CL,MARIANO BENLLIURE,37,46980,PATERNA,València,961373725,961373725,"39,4974","-0,432297"
46033590,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL SAMBORI,EI 1er CICLE MUNICIPAL SAMBORI,Púb.,AV,CONSTITUCIÓ,14,46839,GUADASSÉQUIES,València,962293005,962293295,"38,92439","-0,488428"
46033619,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,MIMITOS,CENTRE PRIV. ED. INF. 1er CICLE MIMITOS,Priv.,CL,MAYOR,15,46113,MONCADA,València,961391160,,"39,54455","-0,393155"
03019226,CONSERVATORIO PROFESIONAL DE MÚSICA,MUNICIPAL DE CATRAL,CONSERVATORIO PROFESIONAL DE MÚSICA MUNICIPAL DE CATRAL,Púb.,CL,ÓSCAR ESPLÁ,S/N,3158,CATRAL,Alacant,965723841,,"38,16069","-0,803932"
46033620,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,SONRISAS,CENTRE PRIV. ED. INF. 1er CICLE SONRISAS,Priv.,CL,CASTELLÓN,14,46980,PATERNA,València,650952389,,"39,50482","-0,447596"
46033668,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,L'EMBOLIC,CENTRE PRIV. ED. INF. 1er CICLE L'EMBOLIC,Priv.,CL,MANUEL MELIA I FUSTER (LOCAL 2),1,46025,VALENCIA,València,963105568,963811502,"39,49681","-0,393335"
46034569,CENTRE PRIVAT D'EDUCACIÓ INFANTIL,BABY MAS CAMARENA,CENTRE PRIV. ED. INFANTIL BABY MAS CAMARENA,Priv.,UR,MAS CAMARENA,S/N,46117,BÉTERA,València,961687535,961686007,"39,55168","-0,458808"
46034764,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,NANOS,CENTRE PRIV. ED. INF. 1er CICLE NANOS,Priv.,CL,EULALIA ESCOBET,6 i 8,46230,ALGINET,València,625293540,,"39,26011","-0,470009"
46034934,ESCOLA PRIVADA DE MÚSICA,ATENEU DE MANISES,ESCOLA PRIVADA DE MÚSICA ATENEU DE MANISES,Priv.,CL,FRAY SALVADOR MOLLAR VENTURA,7-B,46940,MANISES,València,961095307,961095307,"39,50008","-0,477833"
12007796,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,LUCAS ROS CONSULTING,CENTRE PRIVAT FP LUCAS ROS CONSULTING,Priv.,CL,MAYOR,71,12520,NULES,Castelló,964837670,964837670,"39,85336","-0,155139"
46033747,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL LA TARONJA,EI 1er CICLE MUNICIPAL LA TARONJA,Púb.,CL,MENÉNDEZ PELAYO-GREGORI MAYANS I SISCAR,S/N,46780,OLIVA,València,962856280,961269933,"38,917","-0,111811"
46033759,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,PARQUE TECNOLÓGICO,CENTRE PRIV. ED. INF. 1er CICLE PARQUE TECNOLÓGICO,Priv.,AV,BENJAMÍN FRANKLIN,24,46980,PATERNA,València,961318536 ,,"39,55087","-0,464859"
46034119,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,BURBUJITAS,CENTRE PRIV. ED. INF. 1er CICLE BURBUJITAS,Priv.,CL,CAMAMILLA (LOCAL 5),9,46980,PATERNA,València,961358786,,"39,51128","-0,429108"
03019500,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,FEMPA,CENTRE PRIVAT FP FEMPA,Priv.,CL,BENIJÓFAR (POL. IND. AGUA AMARGA),4-6,3008,ALACANT,Alacant,965150300 ,,"38,30256","-0,532922"
46034065,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,LLAVORETES,CENTRE PRIV. ED. INF. 1er CICLE LLAVORETES,Priv.,CL,CARAVACA,14,46021,VALENCIA,València,960150746,,"39,47303","-0,354804"
03019457,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL ELS XIQUETS,EI 1er CICLE MUNICIPAL ELS XIQUETS,Púb.,CL,CANDALIX,21,3202,ELX,Alacant,965455303,,"38,2701","-0,694582"
12007701,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,MÓN DE FADES,CENTRE PRIV. ED. INF. 1er CICLE MÓN DE FADES,Priv.,CL,CORTS VALENCIANES,32,12540,VILA-REAL,Castelló,964538212,964538212,"39,94477","-0,092568"
03019287,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,DUENDES,CENTRE PRIV. ED. INF. 1er CICLE DUENDES,Priv.,CL,LA HUERTA,7,3690,SANT VICENT DEL RASPEIG,Alacant,965049772,,"38,40071","-0,519847"
46034752,CENTRE PRIVAT E. INFANTIL I PRIMÀRIA,CAMARENA CANET,CENTRE PRIVAT CAMARENA CANET,Priv.,AV,DE LAS ROSAS,S/N,46529,CANET D'EN BERENGUER,València,960609036,,"39,67725","-0,214209"
46033841,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,L'ESCOLETA DEL CARME,CENTRE PRIV. ED. INF. 1er CICLE L'ESCOLETA DEL CARME,Priv.,CL,PALMA,5,46003,VALENCIA,València,651115285,,"39,47866","-0,379055"
46035008,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,L'ESCOLETA,CENTRE PRIV. ED. INF. 1er CICLE L'ESCOLETA,Priv.,CL,SANT ROC,47,46470,ALBAL,València,961272639,961272639,"39,39449","-0,416346"
46035011,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,L'ORONETA,CENTRE PRIV. ED. INF. 1er CICLE L'ORONETA,Priv.,CL,GENERAL PASTOR,56,46183,ELIANA (L'),València,620190505,,"39,56208","-0,534417"
46035124,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,SAMBORI,CENTRE PRIV. ED. INF. 1er CICLE SAMBORI,Priv.,CL,MARIANO BENLLIURE,14,46512,FAURA,València,667713017,,"39,72406","-0,2662"
46034508,ESCOLA PRIVADA DE MÚSICA,MESTRE CHORNET,ESCOLA PRIVADA DE MÚSICA MESTRE CHORNET,Priv.,CL,DEL RIU,7,46400,CULLERA,València,961723451,961722011,"39,16482","-0,255947"
46034511,ESCOLA PRIVADA DE MÚSICA,PASCUAL PÉREZ CHOVÍ,ESCOLA PRIVADA DE MÚSICA PASCUAL PÉREZ CHOVÍ,Priv.,PZ,DE LA MÚSICA,S/N,46230,ALGINET,València,961753534,,"39,26719","-0,469033"
46034387,CENTRE AUTORITZAT D'ENSENYAMENTS ESPORTIUS,ESPLAI GAIA,CENTRE ENSENYAMENTS ESPORTIUS ESPLAI GAIA,Priv.,CR,"LLÍRIA-OLOCAU, KM. 1,5",,46160,LLÍRIA,València,962780071,962782561,"39,6423","-0,583779"
46034697,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,XICALLA,CENTRE PRIV. ED. INF. 1er CICLE XICALLA,Priv.,AV,BLASCO IBÁÑEZ,121,46470,ALBAL,València,695392171,,"39,39666","-0,406878"
03019706,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,LA MAR SALADA CONDOMINA,CENTRE PRIV. ED. INF. 1er CICLE LA MAR SALADA CONDOMINA,Priv.,AV,DE LA CONDOMINA,83,3540,ALACANT,Alacant,965150897,,"38,36424","-0,423043"
46034533,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,ELS BARRUFETS,CENTRE PRIV. ED. INF. 1er CICLE ELS BARRUFETS,Priv.,CL,MESTRE ROQUE GORRIZ,4,46130,MASSAMAGRELL,València,961450117,,"39,56927","-0,332824"
46034922,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,PONY,CENTRE PRIV. ED. INF. 1er CICLE PONY,Priv.,CL,VICENTE PÉREZ PELUFO,16,46600,ALZIRA,València,962416987,,"39,15403","-0,431639"
46033863,ESCUELA INFANTIL DE PRIMER CICLO,MUNICIPAL,EI 1er CICLO MUNICIPAL,Púb.,CL,SAN JUAN,19,46177,TUÉJAR,València,961635034,961635151,"39,76694","-1,042304"
46033875,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,ASTÉRIX,CENTRE PRIV. ED. INF. 1er CICLE ASTÉRIX,Priv.,CL,OBISPO MUÑOZ,32,46100,BURJASSOT,València,963643525,,"39,50665","-0,40838"
46034363,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,PROGRESA,CENTRE PRIVAT FP PROGRESA,Priv.,CL,PINTOR BENEDITO,10,46007,VALENCIA,València,963899640,,"39,46589","-0,383341"
46034570,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,MIMITOS,CENTRE PRIV. ED. INF. 1er CICLE  MIMITOS,Priv.,CR,DE PICANYA,11,46200,PAIPORTA,València,961111202,,"39,42936","-0,423167"
03019640,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,CARAGOLETS,CENTRE PRIV. ED. INF. 1er CICLE CARAGOLETS,Priv.,AV,"AUSIAS MARCH, 4",B-8 B,3730,XÀBIA,Alacant,865689018,,"38,79189","0,177258"
46033671,ESCOLA PRIVADA DE MÚSICA,"TÍO PEPET, EL MÚSIC","ESCOLA PRIVADA DE MÚSICA TÍO PEPET, EL MÚSIC",Priv.,CL,REBALSADORS,3,46118,SERRA,València,620034227,,"39,68293","-0,431439"
03019263,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,LA PAPALLONA,CENTRE PRIV. ED. INF. 1er CICLE LA PAPALLONA,Priv.,AV,DEL CEMENTERIO VIEJO,8,3660,NOVELDA,Alacant,677532389,,"38,38754","-0,762643"
46032305,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL AMAS DE CASA,EI 1er CICLE MUNICIPAL AMAS DE CASA,Púb.,CL,RONDA L'ALMENA,1,46270,VILLANUEVA DE CASTELLÓN,València,962450536,,"39,07621","-0,515359"
46032317,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL,EI 1er CICLE MUNICIPAL,Púb.,CL,LA PAU,87,46550,ALBUIXECH,València,961401515,,"39,5442","-0,327326"
46032329,ESCOLA INFANTIL DE PRIMER CICLE,MUNICIPAL DEL RAVAL,EI 1er CICLE MUNCIPAL DEL RAVAL,Púb.,AV,RAFELCOFER,24,46700,GANDIA,València,962878757,,"38,96076","-0,184171"
03018696,ESCUELA INFANTIL DE PRIMER CICLO,MUNICIPAL LOS PEQUES,EI 1er CICLO MUNICIPAL LOS PEQUES,Púb.,CL,ESCUELAS-C/ RONDA DE LAS PARCELAS,S/N,3349,SAN ISIDRO,Alacant,965489119,,"38,17262","-0,83903"
46032330,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,EL AZAHAR,CENTRE PRIV. ED. INF. 1er CICLE EL AZAHAR,Priv.,CL,PERDIU,77,46184,SAN ANTONIO DE BENAGÉBER,València,961350406,,"39,55171","-0,496568"
46032342,CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE,GLOBITOS 2,CENTRE PRIV. ED. INF. 1er CICLE GLOBITOS 2,Priv.,CL,ALQUERÍA DE BENIMASSOT,6,46017,VALENCIA,València,622187006,961330886 ,"39,44057","-0,387526"
